(7356:Taxon0).id;;(7356:Taxon0).name;;(7356:Taxon0).image;;(7356:Taxon1).id;;(7356:Taxon1).name;;(7356:Taxon1).image
255566;;Coleophora_ortrina;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
255607;;Ischnolea;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
255652;;Coleophora_erratella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
255756;;Dicopis;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
255808;;Megachile_luangwae;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
255834;;Megachile_laticeps;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
255851;;Neotropidion;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
255938;;Pricomia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
255947;;Bryolymnia;;Bryolymnia%20anthracitaria%20male.JPG;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
256002;;Megachile_frigida;;Megachile%20frigida.tif;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
256011;;Megachile_commixta;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
256058;;Niphosticta;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
256071;;Coleophora_kandevanella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
256142;;Exalcidion;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
256147;;Jeanvoinea;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
256168;;Megachile_mediocana;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
256171;;Atrachea;;Atrachea%20ochrotica.jpg;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
256194;;Molvena_(moth);;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
256256;;Megachile_antiqua;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
256400;;Coleophora_korbi;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
256408;;Megachile_melanogaster;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
256461;;Icariotis;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
256482;;Megachile_deflexa;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
256586;;Megachile_subalbuta;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
256648;;Thargelia_(moth);;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
256684;;Upothenia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
256709;;Megachile_alleynae;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
256747;;Xanthopiodus;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
256779;;Falsoserixia;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
256974;;Parilyrgis;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
257016;;Megachile_nana;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
25706;;Spudaea;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
257110;;Megachile_subatrella;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
257116;;Aechmutes;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
257169;;Chlorograpta;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
257270;;Coleophora_inequidentella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
257337;;Megachile_siamensis;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
257482;;Epacroplon;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
257501;;Hulodes;;Hulodes%20donata%20%28Noctuidae%20Catocalinae%29.jpg;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
25751;;Arenostola;;Arenostola%20phragmitidis.jpg;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
257519;;Paratrachea;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
257531;;Stenopterygia;;Stenopterygia%20tenebrosa.JPG;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
25755;;Megachile_dimidiata;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
257640;;Bryograpta;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
257704;;Megachile_alucaba;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
257756;;Crassivesica;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
257764;;Mixomelia;;Pl.6-18-Mixomelia%20duplexa%20%28Moore%2C%201882%29%20%28Herminia%29.JPG;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
257780;;Standfussrhyacia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
257789;;Neotuerta;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
257797;;Hyamia;;Leucinodes%20laisalis%20female%20brownish%20form.jpg;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
257834;;Coleophora_lusitanica;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
257835;;Falsepilysta;;Falsepilysta%20%28syn.%20Athelais%29%20roseolata%20%28Heller%2C%201924%29%20male%20%283391273837%29.jpg;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
25786;;Chlorochlamys;;Chlorochlamys%20chloroleucaria%200860.10.30.09w.jpg;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
257860;;Coleophora_felixella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
257976;;Disticta;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
258000;;Megachile_insignis;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
258007;;Coleophora_hololeucella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
258039;;Eublemmara;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
258071;;Urangaua;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
258113;;Megachile_laeta;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
258202;;Coleophora_fraternella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
258207;;Orrhodia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
25833;;Chrysoclystis;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
258330;;Coleophora_explorata;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
258344;;Coleophora_kuznetzovi;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
258364;;Synthaca;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
258567;;Analetia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
258604;;Megachile_leucopsis;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
258617;;Eponina;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
258623;;Rhubuna;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
258768;;Busseola;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
258812;;Honeyania;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
258826;;Megachile_tuberculata;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
258830;;Sineugraphe;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
258892;;Megachile_nasalis;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
258893;;Delemodacrys;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
258897;;Grumia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
258908;;Megachile_krebsiana;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
258969;;Megachile_incana;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
259007;;Coleophora_kitella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
259022;;Coleophora_tauricella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
259045;;Apladrapsa;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
259092;;Atethmia;;Atethmia%20centrago%20FvL.jpg;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
259113;;Ceroctena;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
259132;;Azumaia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
259240;;Megachile_veterna;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
259355;;Megachile_remotula;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
259373;;Coleophora_mediterranea;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
259375;;Cyrima;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
25942;;Odontocraspeda;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
259460;;Stenostygia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
259528;;Coleophora_paragiraudi;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
259618;;Megachile_leucospilura;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
259632;;Bolica;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
25966;;Pachygnathesis;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
259707;;Latanoctua;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
259712;;Coleophora_riffelensis;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
259735;;Coleophora_adlecta;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
259760;;Coleophora_laricella;;Coleophora%20laricella.jpg;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
259797;;Coleophora_bactrianae;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
259816;;Hemeroblemma;;Hemeroblemma%20opigena.jpg;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
259843;;Oenoptera;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
259954;;Apaustis;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
26008;;Monobotodes;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
260129;;Pseudacorethra;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
260155;;Megachile_microdontura;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
260240;;Chitasida;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
260262;;Falsapomecyna;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
260293;;Psaphida;;Psaphida%20thaxteriana.JPG;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
260399;;Megachile_timorensis;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
260451;;Rostrypena;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
260552;;Megachile_paracantha;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
260587;;Pseudochalcia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
260636;;Gaala;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
260656;;Coleophora_gedrosiae;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
26069;;Taeniopyga;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
260701;;Pacidara;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
260742;;Magellana;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
260783;;Megachile_redondensis;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
260824;;Nesophanes;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
260843;;Oruzodes;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
260900;;Clinophlebia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
261120;;Neuronia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
261222;;Hoplistocerus;;Hoplistocerus%20refulgens%20%2817071025197%29.jpg;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
261233;;Sophaga;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
261237;;Heliothodes;;Heliothodes%20diminutivus.jpg;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
261261;;Cytocanis;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
261279;;Amphigonia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
26130;;Janthinea;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
261342;;Noctubourgognea;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
261450;;Isogona;;Thin-lined%20Owlet.jpg;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
261478;;Pteracantha;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
261510;;Cortyla;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
261558;;Antecrurisa;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
261617;;Megachile_punctomarginata;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
261683;;Styloxus;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
26169;;Psygmatocerus;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
261691;;Megachile_lamnula;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
2617;;Neonemoria;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
261709;;Ochromima;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
261748;;Androlymnia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
261821;;Coleophora_ganglionella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
261851;;Eximia;;Eximia%20tricolor%201894.jpg;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
2619;;Kalabana;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
261905;;Coleophora_striolatella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
26194;;Methioides;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
261961;;Coleophora_oxyphaea;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
261990;;Pericycos;;Pericycos%20sulawensis%20%2816557874625%29.jpg;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
262040;;Calloctenus;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
262056;;Tomrogersia;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
262065;;Chalastinus;;Chalastinus%20recticornis%20%2822515030504%29.jpg;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
262079;;Coleophora_consumpta;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
262196;;Daedalina;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
262247;;Coleophora_chalcogrammella;;Coleophora%20chalcogrammella.JPG;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
262355;;Megachile_spinotulata;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
262360;;Coleophora_daeva;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
262445;;Megachile_nigromixta;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
2625;;Pseudobryomima;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
262538;;Audea;;Audea%20endophaea%20male.JPG;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
262573;;Valeriodes;;Pl.4-15-Valeriodes%20heterocampa%20%28Moore%2C%201882%29%20%28Pachetra%29.JPG;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
262579;;Goonallica;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
262619;;Megachile_acculta;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
262621;;Megachile_luteicornis;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
262827;;Megachile_saigonensis;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
262852;;Ditrogoptera;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
262889;;Megachile_terrestris;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
262901;;Epinyctis;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
262921;;Chusaris;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
262998;;Megachile_alta;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
263050;;Anubis_(genus);;Cerambycidae%20-%20Anubis%20suboptusus.JPG;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
263070;;Khadira;;Eudocima%20aurantia%20male%20dorsal.jpg;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
263102;;Coleophora_mediodens;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
263148;;Megachile_quadrispinosella;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
263174;;Mimostedes;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
263215;;Catephiona;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
263284;;Megachile_melanura;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
26338;;Dryobotodes;;Dryobotodes%20eremita.jpg;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
263410;;Melamera;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
263435;;Megachile_candida;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
263448;;Matarum;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
263583;;Chamaeclea;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
263651;;Hamatastus;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
263779;;Megachile_iheringi;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
263806;;Lophopanilla;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
263913;;Pseudorthosia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
26408;;Ites;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
264142;;Pusillathetis;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
264150;;Coleophora_salicivorella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
264172;;Rostroclytus;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
264204;;Coleophora_vivesella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
264231;;Holocryptis;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
264236;;Despumosia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
26424;;Megachile_davisi;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
264293;;Megachile_amabilis;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
264441;;Eucirroedia;;Eucirroedia%20pampina.jpg;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
264536;;Megachile_semicognata;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
264585;;Mesoeuxoa;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
264675;;Coleophora_pagodella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
264739;;Molybdonycta;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
264788;;Coleophora_marcella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
264794;;Coleophora_genviki;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
2648;;Ecchloropsis;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
264829;;Alika_(moth);;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
264861;;Schachowskoya;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
26487;;Mimoclystia;;Aurevilius%2C%201910.%20Pl.2-16-%28Triphosa%29%20Mimoclystia%20corticearia%20%28Aurivillius%2C%201910%29.JPG;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
264947;;Megachile_kuehni;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
26495;;Coleophora_asterosella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
265048;;Heterodelta;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
265089;;Coleophora_galligena;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
265252;;Gerbathodes;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
2654;;Pseudoligia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
265429;;Erosida;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
26549;;Megachile_palaestina;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
265620;;Polygrammate;;Polygrammate%20hebraeicum1.jpg;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
265655;;Salia_(moth);;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
265698;;Coleophora_traganella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
26572;;Conosara;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
265799;;Coleophora_isomoera;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
265833;;Coleophora_griseomixta;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
265860;;Dahlia_(moth);;13-Dahlia%20hesperioides%20Pagenstecher%2C%201900.JPG;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
265880;;Ichneutica;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
265897;;Translatix;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
266050;;Martinsia;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
266086;;Megachile_gilbertiella;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
266135;;Megachile_katonana;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
266194;;Megachile_elongata;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
266206;;Kenrickodes;;Pl.164-25-Kenrickodes%20titanica%20%28Hampson%2C%201910%29%20%28Lithacodia%29.JPG;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
266236;;Megachile_cubiceps;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
266324;;Dysaletia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
266355;;Coleophora_aliena;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
266378;;Cerrostrangalia;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
266489;;Abrostola;;Abrostola%20tripartita%20FvL.jpg;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
266537;;Nymbis;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
266565;;Megachile_fraterna;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
266648;;Phloeus;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
266658;;Sotigena;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
266674;;Trisateles;;Trisateles%20emortualis%2001.JPG;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
266748;;Coleophora_enkomiella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
266780;;Lycomorphoides;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
26681;;Megachile_parabukamensis;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
266849;;Micropsyrassa;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
266931;;Diapera;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
266972;;Eutolype;;Eutolype%20damalis.JPG;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
26702;;Syncosmia;;null;;214325;;Geometer_moth;;Geometer%20Moth%20Problepsis%20vulgaris.jpg
267021;;Sirioba;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
267043;;Bononia_(moth);;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
267092;;Megachile_longuisetosa;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
267135;;Coleophora_glissandella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
267183;;Megachile_nivescens;;null;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
267234;;Campydelta;;Delta%20campyla.JPG;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
267257;;Teucocranon;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
267324;;Xylomoia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
267336;;Ebertidia;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
267364;;Coleophora_echinacea;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
26738;;Caeshadena;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
267518;;Scalenus;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
267523;;Neomallocera;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
267770;;Amazela;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
267784;;Megachile_alpicola;;Megachile%20alpicola.jpg;;377999;;Megachile;;Megachile%20lagopoda%201.jpg
267788;;Coleophora_maturella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
267833;;Neohylus;;null;;383678;;Longhorn_beetle;;Batus%20barbicornis%20MHNT%20femelle.jpg
267896;;Coleophora_hydrolapathella;;null;;349137;;Coleophora;;Coleophora.striatipennella.-.lindsey.jpg
267899;;Bryomixis;;null;;393091;;Noctuidae;;Scoliopteryx%20libatrix1.jpg
